record_id,name,category,region,year,score,value
1002382,Ayse Kurt,sports,Central Anatolia,2023,51,2726
1002383,Ece Sahin,sports,Black Sea,2018,81,4468
1002384,Emre Aydin,electronics,Southeast,2023,67,679
1002385,Can Polat,toys,Marmara,2022,70,4500
1002386,Derya Tekin,toys,Central Anatolia,2018,62,3304
1002387,Derya Aksoy,sports,Marmara,2018,48,1879
1002388,Zeynep Kaya,electronics,Marmara,2021,98,2130
1002389,Yigit Polat,fashion,Central Anatolia,2020,43,1323
1002390,Melis Aksoy,fashion,Marmara,2022,81,2956
1002391,Irem Gunes,toys,Central Anatolia,2020,41,4274
1002392,Melis Demir,sports,Marmara,2019,84,2019
1002393,Seda Yilmaz,home,Central Anatolia,2024,55,2077
1002394,Elif Gunes,grocery,Aegean,2022,93,996
1002395,Can Gunes,toys,Central Anatolia,2025,45,782
1002396,Mert Aydin,toys,Central Anatolia,2023,58,503
1002397,Asli Sahin,electronics,Central Anatolia,2019,67,4163
1002398,Yigit Demir,electronics,Mediterranean,2019,55,1213
1002399,Irem Polat,grocery,Southeast,2021,61,552
1002400,Melis Yilmaz,books,Black Sea,2019,100,3306
1002401,Seda Kurt,books,Marmara,2022,60,3756
1002402,Seda Arslan,sports,Black Sea,2022,81,4338
1002403,Burak Arslan,fashion,Mediterranean,2023,66,754
1002404,Zeynep Sahin,electronics,Mediterranean,2021,92,3115
1002405,Elif Polat,electronics,Mediterranean,2023,75,2390
1002406,Seda Arslan,books,Southeast,2024,44,2486
1002407,Seda Gunes,home,Aegean,2025,59,3957
1002408,Asli Polat,fashion,Mediterranean,2021,47,589
1002409,Zeynep Kaya,toys,Mediterranean,2023,92,3031
1002410,Elif Celik,books,Black Sea,2024,65,2452
1002411,Emre Polat,toys,Marmara,2019,93,740
1002412,Mert Kaya,grocery,Central Anatolia,2019,51,1760
1002413,Ece Tekin,toys,Mediterranean,2020,98,619
1002414,Ayse Tekin,grocery,Mediterranean,2020,69,2744
1002415,Irem Tas,home,Aegean,2025,52,3663
1002416,Ayse Gunes,electronics,Marmara,2018,58,2938
1002417,Irem Aksoy,grocery,Aegean,2022,76,3779
1002418,Kerem Polat,electronics,Southeast,2024,65,4246
1002419,Ece Gunes,sports,Southeast,2020,64,2474
1002420,Irem Arslan,books,Southeast,2020,89,3777
1002421,Seda Kurt,home,Marmara,2025,51,1523
1002422,Melis Polat,toys,Marmara,2023,51,1513
1002423,Derya Tekin,home,Black Sea,2023,85,4708
1002424,Burak Kaya,electronics,Black Sea,2023,82,2047
1002425,Mert Tekin,fashion,Marmara,2024,90,2271
1002426,Mert Arslan,electronics,Black Sea,2019,71,2250
1002427,Irem Tekin,toys,Southeast,2023,42,3397
1002428,Zeynep Kaya,books,Black Sea,2021,93,2685
1002429,Irem Tas,electronics,Black Sea,2019,40,3065
1002430,Deniz Aksoy,fashion,Aegean,2018,89,906
1002431,Can Celik,sports,Black Sea,2021,86,2710
1002432,Mert Yilmaz,grocery,Black Sea,2025,41,3364
1002433,Emre Aksoy,sports,Marmara,2018,43,4832
1002434,Mert Yilmaz,fashion,Aegean,2022,43,3441
1002435,Mert Polat,toys,Mediterranean,2018,93,1240
1002436,Emre Tas,books,Marmara,2025,52,2736
1002437,Irem Yaman,home,Aegean,2021,90,2639
1002438,Deniz Yaman,fashion,Central Anatolia,2022,82,2956
1002439,Irem Celik,electronics,Mediterranean,2018,64,1614
1002440,Asli Demir,toys,Black Sea,2018,62,3513
1002441,Deniz Arslan,fashion,Mediterranean,2022,91,3927
1002442,Mert Polat,electronics,Marmara,2025,77,630
1002443,Zeynep Gunes,books,Black Sea,2023,76,3253
1002444,Emre Tekin,grocery,Mediterranean,2024,69,701
1002445,Ece Gunes,sports,Central Anatolia,2019,91,1675
1002446,Ece Kaya,grocery,Black Sea,2021,58,2568
1002447,Burak Aydin,sports,Mediterranean,2025,78,936
1002448,Yigit Celik,sports,Marmara,2018,77,783
1002449,Elif Aydin,grocery,Aegean,2024,72,3344
1002450,Seda Kaya,fashion,Marmara,2024,58,2396
1002451,Kerem Arslan,sports,Southeast,2020,90,1364
1002452,Yigit Aydin,fashion,Southeast,2019,76,540
1002453,Kerem Tas,books,Black Sea,2021,86,784
1002454,Derya Gunes,fashion,Black Sea,2018,70,2401
1002455,Yigit Sahin,grocery,Aegean,2024,76,2347
1002456,Emre Gunes,books,Marmara,2022,48,2315
1002457,Seda Sahin,sports,Marmara,2024,96,999
1002458,Derya Tas,books,Marmara,2019,74,776
1002459,Irem Yaman,books,Marmara,2025,73,1149
1002460,Irem Polat,electronics,Mediterranean,2020,42,1398
1002461,Kerem Sahin,grocery,Mediterranean,2019,56,1738
1002462,Emre Tekin,home,Black Sea,2023,79,2038
1002463,Deniz Demir,grocery,Southeast,2018,68,3216
1002464,Zeynep Aksoy,fashion,Marmara,2019,50,3705
1002465,Melis Tekin,grocery,Mediterranean,2024,71,640
1002466,Zeynep Kaya,home,Mediterranean,2018,62,1846
1002467,Ece Aksoy,toys,Aegean,2023,42,3091
1002468,Ayse Arslan,electronics,Mediterranean,2025,61,2549
1002469,Yigit Arslan,books,Aegean,2019,99,1303
1002470,Asli Kurt,electronics,Southeast,2025,60,2717
1002471,Melis Arslan,electronics,Central Anatolia,2025,43,4381
1002472,Derya Aksoy,toys,Marmara,2023,86,4573
1002473,Seda Aksoy,grocery,Mediterranean,2025,61,3970
1002474,Mert Kurt,fashion,Aegean,2025,95,4526
1002475,Asli Aksoy,home,Southeast,2018,73,870
1002476,Ece Demir,grocery,Mediterranean,2019,67,3970
1002477,Melis Celik,books,Southeast,2021,44,1290
1002478,Irem Tekin,grocery,Black Sea,2024,56,511
1002479,Elif Yaman,books,Aegean,2023,44,2035
1002480,Zeynep Aydin,electronics,Aegean,2023,65,3969
1002481,Ece Yaman,sports,Marmara,2025,74,1629
1002482,Burak Demir,books,Black Sea,2018,77,2820
1002483,Mert Yilmaz,sports,Southeast,2022,74,784
1002484,Kerem Aydin,electronics,Mediterranean,2018,63,3041
1002485,Deniz Arslan,toys,Central Anatolia,2019,73,1756
1002486,Emre Kurt,books,Marmara,2021,59,3690
1002487,Ece Demir,sports,Central Anatolia,2022,71,4653
1002488,Deniz Gunes,toys,Southeast,2025,44,867
1002489,Zeynep Kurt,sports,Aegean,2018,92,4754
1002490,Asli Kaya,books,Aegean,2024,90,1502
1002491,Mert Sahin,grocery,Black Sea,2024,68,2730
1002492,Derya Aydin,toys,Aegean,2022,40,893
1002493,Mert Polat,grocery,Central Anatolia,2019,62,4737
1002494,Kerem Yilmaz,electronics,Mediterranean,2022,92,3100
1002495,Can Kurt,sports,Aegean,2020,53,3036
1002496,Asli Sahin,sports,Central Anatolia,2021,63,2767
1002497,Deniz Kurt,books,Marmara,2018,49,2150
1002498,Derya Aydin,home,Southeast,2023,76,1438
1002499,Asli Yilmaz,electronics,Mediterranean,2019,83,1416
1002500,Mert Kaya,toys,Mediterranean,2023,44,4543
1002501,Yigit Gunes,sports,Central Anatolia,2021,98,518
1002502,Zeynep Yaman,grocery,Mediterranean,2019,63,1496
1002503,Melis Yilmaz,sports,Aegean,2022,40,2825
1002504,Asli Tekin,sports,Black Sea,2022,48,3113
1002505,Derya Celik,sports,Mediterranean,2023,53,2002
1002506,Seda Tas,home,Marmara,2024,42,1224
1002507,Emre Tas,home,Black Sea,2023,83,2645
1002508,Mert Gunes,toys,Mediterranean,2025,92,995
1002509,Burak Arslan,electronics,Southeast,2019,64,1389
1002510,Ayse Gunes,grocery,Southeast,2023,85,4055
1002511,Ece Gunes,toys,Aegean,2018,41,1481
1002512,Yigit Kaya,electronics,Mediterranean,2022,82,2064
1002513,Derya Aydin,grocery,Southeast,2023,41,4298
1002514,Zeynep Kaya,toys,Central Anatolia,2024,43,3447
1002515,Can Sahin,electronics,Southeast,2022,69,1524
1002516,Burak Demir,electronics,Mediterranean,2018,43,1366
1002517,Burak Polat,electronics,Aegean,2022,67,3891
1002518,Emre Celik,fashion,Southeast,2024,79,3856
1002519,Ece Gunes,grocery,Black Sea,2020,40,2966
1002520,Ece Polat,books,Aegean,2021,97,1119
1002521,Deniz Kaya,grocery,Southeast,2024,73,512
1002522,Seda Sahin,fashion,Central Anatolia,2020,48,4207
1002523,Deniz Tekin,sports,Mediterranean,2021,75,520
1002524,Can Sahin,sports,Southeast,2022,48,2812
1002525,Elif Celik,books,Marmara,2020,67,594
1002526,Ece Polat,toys,Central Anatolia,2024,91,2676
1002527,Seda Gunes,home,Marmara,2023,81,1874
1002528,Asli Kurt,sports,Marmara,2018,95,4069
1002529,Seda Tekin,grocery,Central Anatolia,2019,70,2456
1002530,Asli Celik,sports,Central Anatolia,2023,45,3428
1002531,Ayse Yaman,grocery,Black Sea,2019,57,543
1002532,Zeynep Demir,grocery,Mediterranean,2023,47,1221
1002533,Deniz Tekin,sports,Mediterranean,2023,76,4341
1002534,Can Yaman,grocery,Black Sea,2019,67,4176
1002535,Ayse Yaman,books,Central Anatolia,2025,44,2499
1002536,Irem Celik,toys,Mediterranean,2023,46,4974
1002537,Elif Kurt,electronics,Marmara,2020,70,2215
1002538,Ece Aksoy,electronics,Aegean,2021,42,663
1002539,Yigit Gunes,books,Marmara,2025,71,1886
1002540,Derya Aksoy,toys,Mediterranean,2018,40,2411
1002541,Zeynep Yilmaz,electronics,Mediterranean,2022,83,4272
1002542,Emre Aksoy,fashion,Central Anatolia,2022,52,2824
1002543,Ayse Yilmaz,grocery,Mediterranean,2022,99,1542
1002544,Ayse Gunes,fashion,Marmara,2018,92,1608
1002545,Deniz Arslan,sports,Southeast,2025,54,1900
1002546,Emre Aksoy,electronics,Black Sea,2018,98,2020
1002547,Yigit Arslan,books,Central Anatolia,2023,47,3908
1002548,Burak Arslan,grocery,Southeast,2020,67,2963
1002549,Melis Celik,sports,Mediterranean,2019,79,1294
1002550,Can Arslan,grocery,Marmara,2018,79,1202
1002551,Ayse Kurt,toys,Mediterranean,2025,58,4045
1002552,Melis Yaman,toys,Black Sea,2020,65,2703
1002553,Can Kaya,grocery,Marmara,2018,78,4269
1002554,Emre Celik,electronics,Mediterranean,2019,63,4436
1002555,Irem Polat,books,Aegean,2024,82,2956
1002556,Emre Tekin,grocery,Central Anatolia,2020,97,2471
1002557,Asli Yaman,toys,Central Anatolia,2021,90,4813
1002558,Emre Celik,electronics,Black Sea,2024,65,4472
1002559,Elif Kurt,fashion,Central Anatolia,2020,44,3731
1002560,Kerem Gunes,books,Southeast,2018,55,2519
1002561,Kerem Tekin,toys,Mediterranean,2018,83,4050
1002562,Deniz Kurt,grocery,Southeast,2024,55,2157
1002563,Burak Arslan,grocery,Southeast,2021,67,1352
1002564,Seda Demir,home,Central Anatolia,2021,97,1422
1002565,Asli Kurt,grocery,Aegean,2018,48,3220
1002566,Asli Sahin,electronics,Marmara,2021,75,3307
1002567,Mert Kaya,books,Central Anatolia,2018,42,2226
1002568,Ece Kurt,grocery,Aegean,2020,68,1513
1002569,Ayse Tas,sports,Marmara,2024,87,1595
1002570,Asli Arslan,books,Central Anatolia,2018,54,1529
1002571,Kerem Yaman,fashion,Marmara,2023,62,3174
1002572,Ece Kaya,toys,Mediterranean,2019,78,2232
1002573,Seda Aydin,books,Central Anatolia,2025,50,3141
1002574,Elif Demir,electronics,Southeast,2025,44,3206
1002575,Mert Yaman,books,Aegean,2020,99,3240
1002576,Derya Demir,fashion,Black Sea,2025,87,3822
1002577,Irem Aydin,home,Southeast,2025,52,1336
1002578,Mert Polat,toys,Central Anatolia,2021,73,3411
1002579,Mert Yaman,grocery,Black Sea,2019,52,4874
1002580,Mert Arslan,fashion,Central Anatolia,2024,45,4206
1002581,Mert Demir,home,Southeast,2023,60,1380
1002582,Mert Sahin,home,Black Sea,2022,62,617
1002583,Melis Yilmaz,books,Marmara,2021,66,3364
1002584,Yigit Gunes,grocery,Black Sea,2019,84,3049
1002585,Deniz Arslan,sports,Marmara,2020,57,534
1002586,Irem Aksoy,books,Black Sea,2025,85,4665
1002587,Melis Aydin,books,Marmara,2021,43,701
1002588,Can Yaman,toys,Mediterranean,2020,57,3755
1002589,Kerem Tas,electronics,Black Sea,2018,50,4497
1002590,Melis Yilmaz,fashion,Mediterranean,2022,87,4691
1002591,Melis Aydin,grocery,Central Anatolia,2022,41,3478
1002592,Can Kurt,books,Central Anatolia,2019,85,854
1002593,Melis Kurt,sports,Southeast,2025,79,4541
1002594,Can Sahin,electronics,Mediterranean,2018,59,2011
1002595,Derya Kurt,books,Mediterranean,2022,60,2495
1002596,Kerem Kaya,grocery,Marmara,2024,40,1651
1002597,Burak Sahin,toys,Aegean,2018,43,4900
1002598,Emre Aydin,toys,Aegean,2024,65,1280
1002599,Zeynep Yilmaz,fashion,Southeast,2019,93,4915
1002600,Ece Tekin,fashion,Marmara,2025,50,2703
1002601,Deniz Sahin,sports,Mediterranean,2021,82,3369
1002602,Burak Sahin,home,Central Anatolia,2018,49,1550
1002603,Elif Gunes,electronics,Black Sea,2021,72,2535
1002604,Kerem Celik,home,Mediterranean,2019,55,2519
1002605,Emre Yaman,fashion,Aegean,2020,55,2464
1002606,Ece Celik,books,Marmara,2023,95,1971
1002607,Mert Celik,fashion,Southeast,2023,64,2615
1002608,Seda Celik,electronics,Black Sea,2021,90,2898
1002609,Elif Arslan,sports,Southeast,2020,46,1699
1002610,Elif Arslan,sports,Southeast,2021,76,4943
1002611,Yigit Celik,grocery,Central Anatolia,2023,93,1417
1002612,Asli Yaman,home,Central Anatolia,2022,66,1550
1002613,Can Arslan,sports,Southeast,2024,56,3436
1002614,Ece Arslan,electronics,Black Sea,2019,92,2660
1002615,Derya Demir,home,Aegean,2019,94,3341
1002616,Emre Kurt,fashion,Black Sea,2024,66,3194
1002617,Asli Celik,home,Aegean,2024,44,1537
1002618,Kerem Aksoy,grocery,Central Anatolia,2025,83,2438
1002619,Asli Tas,toys,Marmara,2021,67,2328
1002620,Deniz Demir,electronics,Central Anatolia,2019,63,3305
1002621,Mert Kurt,grocery,Black Sea,2023,90,4541
1002622,Elif Tekin,books,Southeast,2019,51,1642
1002623,Mert Tas,toys,Black Sea,2024,64,2800
1002624,Kerem Celik,books,Aegean,2020,43,3400
1002625,Ayse Tekin,books,Aegean,2024,94,2088
1002626,Derya Polat,books,Mediterranean,2019,96,4231
1002627,Burak Celik,home,Southeast,2025,95,1613
1002628,Emre Kurt,toys,Southeast,2022,94,4560
1002629,Emre Demir,sports,Black Sea,2024,52,1572
1002630,Kerem Yilmaz,grocery,Black Sea,2022,98,1075
1002631,Elif Yilmaz,home,Southeast,2022,62,1450
1002632,Deniz Tekin,fashion,Marmara,2022,68,3987
1002633,Irem Arslan,home,Central Anatolia,2024,79,2162
1002634,Deniz Celik,fashion,Mediterranean,2019,63,2318
1002635,Elif Polat,home,Black Sea,2021,57,3049
1002636,Melis Polat,fashion,Southeast,2022,66,4301
1002637,Melis Demir,toys,Central Anatolia,2024,45,3947
1002638,Elif Kaya,books,Central Anatolia,2025,87,4224
1002639,Melis Yaman,toys,Marmara,2022,82,4210
1002640,Emre Yaman,toys,Black Sea,2020,93,1656
1002641,Yigit Yilmaz,home,Aegean,2021,94,2728
1002642,Seda Kurt,books,Marmara,2023,94,3353
1002643,Melis Tekin,grocery,Mediterranean,2022,79,2728
1002644,Derya Yaman,books,Marmara,2021,98,566
1002645,Can Tekin,grocery,Southeast,2018,73,4834
1002646,Emre Sahin,home,Aegean,2024,87,2054
1002647,Mert Aydin,books,Mediterranean,2024,78,2051
1002648,Melis Aydin,sports,Black Sea,2023,100,4491
1002649,Yigit Aydin,toys,Mediterranean,2025,74,3157
1002650,Emre Tekin,grocery,Southeast,2022,60,1648
1002651,Irem Polat,electronics,Central Anatolia,2023,73,2916
1002652,Elif Yilmaz,grocery,Black Sea,2022,50,1018
1002653,Burak Kurt,books,Black Sea,2024,99,565
1002654,Kerem Demir,electronics,Central Anatolia,2020,98,2106
1002655,Deniz Celik,fashion,Marmara,2022,100,3292
1002656,Zeynep Gunes,books,Black Sea,2021,88,3843
1002657,Mert Celik,toys,Black Sea,2021,75,2209
1002658,Mert Polat,electronics,Mediterranean,2019,51,2445
1002659,Asli Kurt,sports,Black Sea,2025,77,2619
1002660,Mert Aksoy,home,Marmara,2022,98,2068
1002661,Kerem Polat,home,Black Sea,2025,73,2336
1002662,Mert Tas,toys,Mediterranean,2020,84,1460
1002663,Derya Kaya,sports,Aegean,2021,77,1250
1002664,Elif Tas,toys,Aegean,2025,69,3003
1002665,Seda Tas,grocery,Aegean,2025,42,1788
1002666,Ayse Sahin,toys,Black Sea,2025,74,1978
1002667,Mert Aydin,fashion,Southeast,2025,68,1015
1002668,Emre Celik,electronics,Black Sea,2023,53,3982
1002669,Melis Yilmaz,grocery,Black Sea,2021,83,2569
1002670,Elif Arslan,grocery,Mediterranean,2021,61,754
1002671,Asli Tekin,toys,Marmara,2025,62,3610
1002672,Ayse Demir,toys,Black Sea,2023,61,3240
1002673,Emre Aydin,home,Black Sea,2025,100,2896
1002674,Yigit Yaman,home,Southeast,2024,83,1861
1002675,Burak Demir,toys,Southeast,2022,78,3860
1002676,Burak Celik,sports,Mediterranean,2021,44,3941
1002677,Mert Polat,home,Black Sea,2023,81,3009
1002678,Elif Arslan,electronics,Mediterranean,2022,74,3197
1002679,Melis Kaya,toys,Marmara,2019,60,4892
1002680,Burak Aksoy,books,Marmara,2025,58,1656
1002681,Yigit Demir,fashion,Black Sea,2019,55,4568
1002682,Irem Gunes,sports,Aegean,2018,64,4301
1002683,Ece Arslan,electronics,Central Anatolia,2025,70,650
1002684,Ayse Kurt,home,Mediterranean,2022,62,1791
1002685,Asli Kurt,grocery,Black Sea,2019,43,3072
1002686,Derya Demir,books,Mediterranean,2025,81,4069
1002687,Burak Celik,sports,Central Anatolia,2022,76,3753
1002688,Emre Aksoy,home,Southeast,2022,67,555
1002689,Zeynep Aksoy,electronics,Mediterranean,2022,40,3891
1002690,Emre Yilmaz,sports,Black Sea,2024,86,3121
1002691,Derya Yilmaz,electronics,Mediterranean,2025,40,3176
1002692,Seda Arslan,home,Black Sea,2020,94,2268
1002693,Ece Polat,fashion,Southeast,2021,44,4411
1002694,Ece Celik,grocery,Mediterranean,2019,71,3127
1002695,Derya Sahin,home,Mediterranean,2022,87,4209
1002696,Zeynep Polat,toys,Aegean,2025,64,2577
1002697,Derya Yaman,books,Southeast,2025,94,2983
1002698,Mert Kaya,sports,Aegean,2024,40,1302
1002699,Yigit Aydin,grocery,Southeast,2025,43,1452
1002700,Asli Arslan,sports,Marmara,2024,86,3826
1002701,Yigit Celik,books,Mediterranean,2021,66,2054
1002702,Yigit Sahin,electronics,Marmara,2020,66,4310
1002703,Yigit Sahin,toys,Central Anatolia,2020,43,4316
1002704,Ece Kaya,sports,Mediterranean,2024,92,3766
1002705,Kerem Yaman,grocery,Central Anatolia,2025,95,2775
1002706,Irem Sahin,sports,Black Sea,2018,91,4980
1002707,Ece Tas,fashion,Central Anatolia,2020,81,2796
1002708,Zeynep Polat,sports,Mediterranean,2022,52,4930
1002709,Elif Kurt,books,Southeast,2023,62,4204
1002710,Ece Tekin,sports,Mediterranean,2025,48,1260
1002711,Melis Yilmaz,toys,Southeast,2018,46,1401
1002712,Irem Polat,grocery,Marmara,2023,45,2780
1002713,Elif Arslan,toys,Marmara,2022,76,2765
1002714,Asli Gunes,grocery,Central Anatolia,2020,91,4503
1002715,Derya Yaman,books,Central Anatolia,2025,81,4794
1002716,Seda Polat,books,Marmara,2024,71,1948
1002717,Emre Aksoy,home,Aegean,2023,58,2495
1002718,Kerem Sahin,fashion,Marmara,2020,54,1770
1002719,Yigit Celik,electronics,Aegean,2020,68,1680
1002720,Can Arslan,toys,Black Sea,2024,95,858
1002721,Ayse Kaya,toys,Southeast,2024,96,1723
1002722,Irem Sahin,books,Southeast,2023,61,2902
1002723,Asli Kurt,toys,Black Sea,2022,50,3876
1002724,Emre Kaya,fashion,Mediterranean,2019,81,3493
1002725,Ayse Gunes,books,Black Sea,2023,60,2794
1002726,Asli Kaya,fashion,Mediterranean,2023,57,2351
1002727,Derya Demir,grocery,Aegean,2022,70,1434
1002728,Derya Sahin,home,Central Anatolia,2024,93,2709
1002729,Derya Aydin,grocery,Marmara,2021,55,592
1002730,Yigit Tas,books,Mediterranean,2022,59,1677
1002731,Seda Celik,fashion,Central Anatolia,2023,100,2695
1002732,Irem Kaya,toys,Southeast,2019,55,1826
1002733,Asli Yilmaz,home,Mediterranean,2018,78,3350
1002734,Can Demir,toys,Black Sea,2020,66,1326
1002735,Can Arslan,home,Mediterranean,2021,75,2119
1002736,Melis Arslan,books,Southeast,2023,71,2594
1002737,Yigit Celik,toys,Aegean,2018,73,4349
1002738,Irem Yilmaz,sports,Black Sea,2020,87,3827
1002739,Seda Aksoy,home,Central Anatolia,2020,63,1992
1002740,Seda Tekin,books,Black Sea,2021,69,1296
1002741,Emre Sahin,grocery,Mediterranean,2023,85,4953
1002742,Irem Demir,sports,Central Anatolia,2025,44,2663
1002743,Can Polat,books,Aegean,2025,67,4724
1002744,Seda Demir,grocery,Central Anatolia,2022,40,843
1002745,Ece Yilmaz,grocery,Black Sea,2022,69,3118
1002746,Kerem Celik,home,Central Anatolia,2022,81,4424
1002747,Yigit Tekin,sports,Black Sea,2019,43,1513
1002748,Melis Kurt,fashion,Mediterranean,2025,74,2446
1002749,Asli Kurt,books,Southeast,2018,57,2275
1002750,Kerem Sahin,electronics,Mediterranean,2023,100,3957
1002751,Emre Arslan,electronics,Black Sea,2018,71,2589
1002752,Derya Yilmaz,fashion,Aegean,2018,71,1156
1002753,Can Yaman,electronics,Aegean,2018,77,3397
1002754,Mert Demir,sports,Mediterranean,2019,73,669
1002755,Burak Kurt,grocery,Mediterranean,2021,47,653
1002756,Seda Yaman,fashion,Marmara,2018,86,4322
1002757,Emre Yaman,fashion,Central Anatolia,2020,91,4636
1002758,Burak Kurt,books,Central Anatolia,2019,55,4120
1002759,Deniz Polat,home,Black Sea,2019,83,2480
1002760,Ayse Sahin,grocery,Central Anatolia,2022,72,760
1002761,Irem Kurt,home,Aegean,2020,53,4600
1002762,Asli Polat,grocery,Mediterranean,2021,65,2810
1002763,Kerem Tas,toys,Black Sea,2018,46,2064
1002764,Irem Arslan,toys,Aegean,2021,81,4798
1002765,Can Arslan,electronics,Marmara,2020,83,3710
1002766,Irem Tekin,fashion,Mediterranean,2022,72,1547
1002767,Mert Yaman,electronics,Marmara,2025,84,1044
1002768,Derya Yilmaz,books,Marmara,2019,100,3720
1002769,Yigit Gunes,sports,Marmara,2018,69,1172
1002770,Can Kaya,books,Central Anatolia,2018,78,2819
1002771,Can Celik,books,Marmara,2025,82,868
1002772,Asli Kurt,fashion,Southeast,2021,74,4881
1002773,Zeynep Yilmaz,toys,Mediterranean,2025,56,4124
1002774,Derya Tekin,sports,Marmara,2018,51,1539
1002775,Zeynep Polat,toys,Black Sea,2021,62,2867
1002776,Melis Kaya,electronics,Aegean,2019,51,3034
1002777,Melis Kaya,grocery,Marmara,2020,40,1429
1002778,Yigit Kaya,grocery,Marmara,2024,57,3577
1002779,Seda Gunes,home,Marmara,2024,84,1961
1002780,Seda Celik,fashion,Black Sea,2024,58,2198
1002781,Deniz Kurt,grocery,Aegean,2019,89,2301
1002782,Melis Kaya,grocery,Aegean,2021,85,815
1002783,Kerem Kaya,fashion,Southeast,2020,77,3784
1002784,Ece Tekin,fashion,Central Anatolia,2022,50,4999
1002785,Ece Kaya,toys,Marmara,2019,56,3432
1002786,Derya Aksoy,books,Aegean,2023,45,3008
1002787,Irem Arslan,sports,Mediterranean,2020,82,752
1002788,Derya Sahin,books,Mediterranean,2018,87,2181
1002789,Yigit Yilmaz,books,Southeast,2020,79,4223
1002790,Kerem Demir,books,Marmara,2019,82,4893
1002791,Derya Demir,books,Marmara,2022,68,3506
1002792,Ayse Kaya,fashion,Aegean,2022,40,2459
1002793,Melis Kaya,grocery,Marmara,2020,46,3615
1002794,Can Aydin,books,Central Anatolia,2023,82,1415
1002795,Can Celik,books,Marmara,2023,46,4415
1002796,Yigit Celik,home,Black Sea,2019,71,797
1002797,Elif Tas,grocery,Mediterranean,2019,62,3678
1002798,Derya Aydin,grocery,Mediterranean,2018,41,1157
1002799,Mert Tekin,fashion,Central Anatolia,2021,49,3606
1002800,Mert Arslan,electronics,Black Sea,2022,47,621
1002801,Ayse Gunes,books,Marmara,2018,60,910
1002802,Asli Aydin,books,Central Anatolia,2022,85,979
1002803,Ece Aydin,books,Mediterranean,2024,59,2350
1002804,Mert Sahin,home,Aegean,2018,76,1250
1002805,Seda Tas,fashion,Central Anatolia,2018,59,661
1002806,Seda Sahin,grocery,Mediterranean,2022,99,4383
1002807,Irem Yilmaz,grocery,Southeast,2018,74,2974
1002808,Burak Yilmaz,home,Aegean,2023,78,3101
1002809,Zeynep Celik,fashion,Marmara,2021,78,3947
1002810,Yigit Celik,grocery,Central Anatolia,2025,93,1035
1002811,Kerem Tekin,fashion,Central Anatolia,2022,63,1318
1002812,Kerem Aydin,home,Southeast,2020,95,2301
1002813,Derya Yaman,electronics,Black Sea,2023,84,1871
1002814,Yigit Yilmaz,electronics,Mediterranean,2021,43,562
1002815,Ece Yaman,grocery,Marmara,2025,76,3066
1002816,Emre Yaman,fashion,Southeast,2023,69,1183
1002817,Irem Yilmaz,home,Aegean,2018,93,2785
1002818,Zeynep Yaman,books,Central Anatolia,2019,94,2639
1002819,Emre Aksoy,fashion,Southeast,2021,83,2961
1002820,Ayse Sahin,toys,Mediterranean,2020,61,1055
1002821,Can Kaya,grocery,Aegean,2022,96,2606
1002822,Mert Aksoy,fashion,Mediterranean,2019,96,1909
1002823,Ece Tas,toys,Mediterranean,2025,70,2039
1002824,Seda Tas,home,Central Anatolia,2019,57,1368
1002825,Irem Celik,sports,Marmara,2019,40,3266
1002826,Ayse Kaya,toys,Mediterranean,2018,78,1683
1002827,Kerem Aksoy,grocery,Aegean,2023,47,4774
1002828,Seda Yaman,home,Mediterranean,2018,41,1351
1002829,Emre Demir,sports,Black Sea,2018,73,4960
1002830,Emre Demir,electronics,Aegean,2020,49,2884
1002831,Can Tas,grocery,Mediterranean,2020,62,1985
1002832,Yigit Yilmaz,electronics,Black Sea,2024,75,698
1002833,Derya Aksoy,toys,Central Anatolia,2020,64,1381
1002834,Ece Polat,sports,Southeast,2023,46,1739
1002835,Zeynep Kurt,sports,Black Sea,2019,45,1288
1002836,Emre Tekin,electronics,Mediterranean,2025,70,3532
1002837,Zeynep Aksoy,fashion,Black Sea,2022,100,1199
1002838,Ayse Aydin,sports,Black Sea,2021,59,1959
1002839,Ece Celik,grocery,Black Sea,2024,57,1371
1002840,Seda Demir,grocery,Aegean,2025,46,1064
1002841,Emre Kurt,sports,Southeast,2019,76,3455
1002842,Mert Gunes,fashion,Southeast,2020,58,3493
1002843,Melis Kurt,books,Aegean,2022,42,1381
1002844,Can Yilmaz,home,Central Anatolia,2024,91,4295
1002845,Emre Demir,toys,Mediterranean,2020,51,4374
1002846,Emre Sahin,books,Southeast,2023,85,809
1002847,Mert Arslan,books,Central Anatolia,2025,60,4769
1002848,Ayse Celik,toys,Marmara,2019,79,3073
1002849,Irem Celik,sports,Southeast,2018,95,1312
1002850,Derya Tas,electronics,Aegean,2020,82,1399
1002851,Irem Aydin,sports,Marmara,2019,92,3537
1002852,Elif Gunes,sports,Aegean,2019,69,4356
1002853,Kerem Yaman,toys,Black Sea,2025,68,2933
1002854,Can Arslan,electronics,Black Sea,2021,83,2243
1002855,Derya Tas,toys,Aegean,2020,72,3790
1002856,Irem Sahin,electronics,Aegean,2020,99,894
1002857,Kerem Kaya,sports,Black Sea,2024,80,4584
1002858,Emre Arslan,electronics,Southeast,2024,54,1167
